c5	remark
19850303004969A	WINDSHIELD ICED UP. ENGINE QUIT AND PILOT COULD NOT MAINTAIN ALTITUDE. ICING FORECAST FOR AREA.
19850303004989A	INFLIGHT AIRFRAME FAILURE. NOSE BAGGAGE DOOR, HORIZONTAL STABILIZERS, NOSE SECTION FOUND APART FROM MAIN WRECKAGE.
19850303005059A	ENGINE LOST POWER AFTER TAKEOFF, AIRCRAFT STALLED IN TURN. HARDWARE ATTACHING MIXTURE CONTROL TO CARBURETOR MISSING
19850303005259A	AIRCRAFT STRUCK FENCE DURING SIMULATED ENGINE FAILURE. ENCOUNTERED DOWNDRAFT ON FINAL APPROACH.
19850303006939A	LANDED SORT OF RUNWAY DUE TO LOSS OF POWER AND AIRFRAME ICING AFTER DIRVERTING BECAUSE OF WEATHER. BLOCKED INTAKE.
19850303007019A	WHILE TAXIING TO SOD RUNWAY WHICH WAS MORE ALIGNED WITH WIND, NOSE WHEEL BOGGED DOWN IN SOFT SURFACE. FLIPPED OVER.
19850303008879I	GEAR WOULD NOT RETRACT. UNSAFE INDICATION. NOSE STEERING CABLE SLACK, RERIGGED. RELAY R2 5 DEFECTIVE.
19850303012049I	LANDED WITH NOSE GEAR ONLY EXTENDED. HYDRAULIC FAILURE ON TAKEOFF. HYDRAULIC LINES CORRODED THRU UNDER CONSOLE.
19850303012519I	WHEEL AND TIRE ASSEMBLY DEPARTED AIRCRAFT ON ROLLOUT. AXLE NUT LOCKING SAFETY BOLT SHEARED.
19850303014679I	FAILED TO CHECK POSITION OF GEAR AFTER PUTTING GEAR HANDLE DOWN. GEAR UP LANDING. GEAR MOTOR DEFECTIVE.
19850303024599I	WHILE CIRCLING TO ANNOUNCE ARRIVAL TO PERSONS ON GROUND AIRCRAFT STRUCK A POWERLINE. LANDED IN FIELD.
19850303040709A	ENGINE QUIT ON TAKEOFF. STALLED INTO TREES. FUEL SELECTOR BUMPED TO OFF. A D ON FUEL SELECTOR NOT COMPLIED.
19850303066749A	PILOT CLAIMS THAT WIND MADE AIRCRAFT VEER OFF SIDE OF RUNWAY DURING ABORTED TAKEOFF WHEN PRACTICING TOUCH AND GOES.
19850303067659A	DEPARTED AND RETURNED WITHOUT CONTACTING THE TOWER. ON GO AROUND, PITCHED UP IN A STEEP BANK, A WING HIT THE GROUND
19850304006829A	STRUCK UTILITY POLE ON FINAL APPROACH AND AIRCRAFT SETTLED TO CORNFIELD. DARK NIGHT AND LONG FINAL. MEDICAL EXPIRED
19850304007939A	AIRCRAFT STOPPED ON TAXIWAY TO WATCH WEATHER APPROACHING. WIND BLEW AIRCRAFT OVER.
19850304008439A	LOST DIRECTIONAL CONTROL ON LANDING IN CROSSWIND. VEERED OFF RUNWAY INTO GRASS.
19850304010909A	LANDED WITH GEAR PARTIALLY EXTENDED. SHORT IN CIRCUIT TO POWER PACK. HAND PUMP WORKED IF PROPERLY USED.
19850304012289I	AFTER PORPOISING ON LANDING PILOT REJECTED LANDING. RETURNED TO DEPARTURE POINT. BOTH PROPELLER BLADES BENT.
19850304014629I	DIVERTED AND LANDED DUE WEATHER. TOOK OFF, FUEL RUNNING LOW, DARKNESS AND HEADWIND A FACOTR. LANDED ON ROAD.
19850304016729I	ELECTRICAL FAILURE THEN ENGINE POWER LOSS AND SMOKE IN COCKPIT. MANUAL GEAR EXTENSION, GEAR COLLAPSED ON ROLLOUT.
19850304017409I	SMOKE IN COCKPIT FROM UNDER GLARE SHIELD. PANEL MASTER TURNED OFF. RESISTOR IN LIGHT SYSTEM BURNED OUT.
19850304021269I	RAN OFF SIDE OF RUNWAY DURING TAKEOFF. MAINTENANCE PERSONNEL HAD PLACED RUDDER TRIM FULL LEFT.
19850304021289I	PASSENGER SUFFERED FROM SPATIAL DISORIENTATION ON MISSED APPROACH AND THOUGHT AIRCRAFT HEADED FOR MOUNTAIN.
19850304024949I	LEFT FORWARD BAGGAGE DOOR REPORTED OPEN IN FLIGHT. RETURNED TO LAND. DOOR LATCH FOUND TO BE UNDAMAGED.
19850304041469A	LOST CONTROL AND IMPACTED GROUND DURING APPROACH. CARGO OF MARIJANA ABOARD. NO MEL RATING OR IFR CURRENCY SKILL.
19850304048549A	AFTER DESCENT, ENGINE SPUTTERED AND QUIT. STRUCK FENCE DURING EMERGENCY LANDING. PROBABLE CARBURETOR ICE.
19850304063639A	NOSED OVER AFTER FORCED LANDING ON DIRT ROAD WHEN ENGINE LOST POWER AT CRUISE. FAILURE OF NUMBER 4 EXHAUST VALVE.
19850305005999A	PILOT HAD VISUAL PROBLEM DURING NIGHT FLIGHT. IMPACTED TERRAIN WHILE ATC WAS TRYING TO GET POSITIVE IDENTIFICATION.
19850305006999A	AIRCRAFT COLLIDED WITH A SNOWBANK AFTER TOUCHDOWN. NOSE AND MAIN GEAR COLLAPSED.
19850305008039A	THE AIRCRAFT STRUCK A 10 FOOT TREE STUMP WHILE ON FINAL. THE PILOT WAS PRACTICING SHORT FIELD LANDINGS.
19850305009209A	CORRECTION APPLIED FOR SLIGHT SWERVE DURING LANDING ROLLOUT AND LEFT MAIN COLLAPSED. GEAR STRUT FAILED, OLD CRACK.
19850305009699I	APPLIED BRAKES WHILE TAXIING WITH TAILWIND. TAIL CAME UP AND PROPELLER STRUCK TAXIWAY.
19850305012949I	ENGINE DEVELOPED LOSS OF OIL IN FLIGHT. SHUTOFF ENGINE AND MADE SAFE LANDING.
19850305026619A	AIRCRAFT COLLIDED WITH TWO AUTOMOBILES WHEN PILOT PULLED ON PROP AND ENGINE STARTED.
19850305052609A	INTENSE FIRE IN FLIGHT WITH SEPARATION OF LEFT WING. FUEL LINE FITTING TO PUMP LOOSE ON LEFT ENGINE.
19850306007059A	WHIRLWIND ENCOUNTERED JUST AFTER LIFTOFF. DEPARTED SIDE OF RUNWAY, COLLIDED WITH ROUGH TERRAIN.
19850306007979A	GEAR FELL PARTIALLY DOWN IN FLIGHT. UNABLE TO EXTEND FULLY SO LANDED GEAR UP. HYDRAULIC LINE BROKEN.
19850306007989A	IMPACTED TREES ON FINAL APPROACH AT NIGHT. NIGHT RESTRICTION TO BE LIFTED ON LEFT SEAT PILOT.AIRCRAFT WAS TOO LOW.
19850306008069A	VIBRATION AND LOSS OF POWER. OVERSHOT INTENDED LANDING SITE, STRUCK TREES. CONNECTING ROD AND CRANKSHAFT BROKEN.
19850306008509A	ATTEMPTED TAKEOFF FROM ROAD AND PREVIOUS PRECAUTIONARY LANDING. ENGINE QUIT AT 30 FEET AND AIRCRAFT STALLED.
19850306008569A	LEFT ENGINE FAILED ON DOWNWIND. DURING TURN TO FINAL AT LOW ALTITUDE CONTROL WAS LOST. IMPACTED A HOUSE AND BURNED.
19850306008789A	STUDENT LOST DIRECTIONAL CONTROL DURING CROSSWIND ROTATION. ABORTED AND RAN OFF RUNWAY WHERE NOSEWHEEL COLLAPSED.
19850306009509I	CABIN RATE OF CLIMB WENT TO MAX RATE. EMERGENCY DESCENT. CONTROL OF PRESSURE REGAINED. FLEXIBLE COUPLING FAILED.
19850306010579I	SMOKE IN COCKPIT ATTRIBUTED TO EXCESS CABLE LUBRICATING OIL.
19850306011969A	DURING TAXI LEFT WING STRUCK A SUPPORT POST. NARROW TAXIWAY AND PILOT WAS WATCHING THE OTHER WING.
19850306012189I	LOST CONTROL ON TOUCHDOWN AND GROUND LOOPED. RIGHT WHEEL FLANGE BROKE.
19850306012849I	GEAR PARTIALLY EXTENDED AFTER INSTRUCTIONAL AIRWORK. UNABLE TO EXTEND MANUALLY. COLLAPSED ON LANDING.
19850306013389I	ATTEMPTED RESTART ON APU. FLAMES SHOT UP OUTSIDE AIRCRAFT. SOME PASSENGER PANIC. IMPROPER RESTART PROCEDURE APU.
19850306024249I	SPECIAL HANDLING BY ATC DUE TO LOW FUEL.INVESTIGATION REVEALED FLIGHT LANDED WITH MINIMUM FUEL REQUIRED BY FARS.
19850306024659I	LANDING GEAR COLLAPSED CAUSING DAMAGE TO PROPELLERS AND LOWER ANTENNAS. EXACT CAUSE UNDETERMINED.
19850307005939A	LANDED SHORT OF RUNWAY IN PLOWED GROUND. NOSE WHEEL STRUCK RIDGE AND NOSE WHEEL COLLAPSED. AIRCRAFT FLIPPED OVER.
19850307005979A	FUEL EXHAUSTION EN ROUTE. STRUCK TREES AND GROUND. AIRCRAFT OUT OF ANNUAL, UNAPPROVED SEAT BELTS FAILED.
19850307005989A	LANDED WITH 10 KNOT CROSSWIND. BOUNCED, RAN OFF SIDE OF RUNWAY. LOGBOOK ENDORSEMENT LIMITED CROSSWIND TO 8 KNOTS.
19850307006849A	DURING PRACTICE APPROACH IN VFR CONDITIONS AIRCRAFT IMPACTED GROUND. SAFETY PILOT IN RIGHT SEAT.
19850307011459I	ENGINE QUIT IN CRUISE, UNABLE TO RESTART ENGINE. LANDED ON HIGHWAY. SUSPECT CARBURETOR ICE.
19850307011729I	GEAR COULD NOT BE FULLY EXTENDED. LANDED GEAR UP. RIGHT MAIN UPPER TORQUE LINK FRACTURED.
19850307012439I	LANDED ON TAXIWAY DUE TO ENGINE PROBLEMS. GOVERNOR FAILURE ON NR 1 ENGINE.
19850307012989I	EXPERIENCED INTENSIVE N2 FLUCTUATION ON RIGHT ENGINE. SHUTDOWN ENGINE AND DIVERTED.
19850307013109I	EXPERIENCED SINKING EFFECT WHICH CAUSED SKI TO STRIKE TREES. AIRCRAFT WENT ONTO NOSE ON LANDING, BROKEN SKI CABLE.
19850307013359I	BECAME AIRBORNE DURING HIGH SPEED TAXI RUN. ENGINE BACKFIRED. TOUCHDOWN HARD ENOUGH TO BREAK GEAR SUPPORT BRACKET.
19850307014669I	WHILE LOADING PASSENGERS AIRCRAFT TIPPED REARWARD. TAILSKID STRUCK GROUND.
19850307021849I	DURING FIRST FLIGHT BECAME AIRBORNE BEFORE PILOT EXPECTED. REDUCED POWER AND LANDED HARD. RIGHT MAIN GEAR FAILED.
19850307023039I	COMMUNICATIONS RADIO FAILURE DURING VFR FLIGHT CONDITIONS. UNABLE TO DUPLICATE PROBLEMS ON GROUND INSPECTION.
19850307041389I	UNABLE TO PRESSURIZE AIRCRAFT AFTER TAKEOFF. ACCESS DOOR WARNING LIGHT ON. FOUND LOOSE WIRE IN WARNING MICRO SWITCH
19850308006459A	LANDED WITH TAILWIND, COULD NOT STOP ON RUNWAY, TRIED GO AROUND, STRUCK TREES OFF END OF RUNWAY.
19850308007959A	COLLIDED WITH SNOWBANK DUE TO INEFFECTIVE NOSE STEERING. PROBABLE EXCESSIVE WEIGHT IN REAR OF AIRCRAFT.
19850308008749A	FUEL STARVATION DUE TO LOW FUEL QUANTITY AND UNCOORDINATED FLIGHT. NO AIRCRAFT ANNUAL OR FERRY PERMIT.
19850308009599A	ABORTED TAKEOFF BUT COULD NOT STOP BEFORE RUNNING INTO SAGEBRUSH. DENSITY ALTITUDE NOT COMPUTED BY PILOT.
19850308009629A	ADVISED BY FLIGHT SERVICE THAT VFR NOT RECOMMENDED. FLEW INTO LOWERING CEILING AND VISIBILITY. HIT SIDE OF MOUNTAIN
19850308010429I	LOST DIRECTIONAL CONTROL. EXITED RUNWAY AND HIT SNOWBANK.
19850308010629I	WING DROPPED DUE TO WIND DURING TAKEOFF AND STRUCK SNOWBANK. MINOR DAMAGE TO WINGTIP AND WHEEL FAIRING.
19850308011309I	WHILE BEING DIRECTED BY LINEMAN NOSE WHEEL AND MAIN DROPPED OFF RAMP. PILOTS VISION RESTRICTED BY BRIGHT LIGHTS.
19850308012959I	ENGINE QUIT AFTER TAKEOFF. RIGHT TANK EMPTY, LEFT TANK CONTAINED MUDDY WATER AND FIVE GALLONS OF FUEL.
19850308013139I	GEAR WOULD NOT RETRACT AFTER TAKEOFF. LEFT GEAR TORQUE LINK DISCONNECTED. WHEEL WAS TURNED 90 DEGREES ON ROLLOUT.
19850308015519I	MAIN GEAR COULD NOT BE EXTENDED AFTER LINKAGE ADJUSTMENT. IMPROPERLY INSTALLED VALVE DISC IN GEAR SELECTOR VALVE.
19850308016719I	DESCENDED TO VMC AFTER ELECTRICAL POWER LOSS. MANUALLY EXTENDED GEAR. NOSE GEAR COLLAPSED ON ROLLOUT.
19850308019129I	NOSE GEAR COULD NOT BE EXTENDED FOR LANDING. NOSE STRUT UPLOCK HOOK OVERSTRESSED, POSSIBLY BY GROUND HANDLING.
19850308019679I	GEAR COLLAPSED ON ROLLOUT. PILOT DID NOT CHECK POSITION LIGHTS ON FINAL. CIRCUIT BREAKER FOR GEAR MOTOR TRIPPED.
19850308026029I	LANDED ON BEACH DUE TO LOW FUEL. AIRCRAFT NOSED OVER IN WET SAND.
19850308031379A	STARTED BRAKING AFTER TOUCHDOWN TO AVOID FOG LAYER MOVING ACROSS FIELD. AIRCRAFT SKIDDED AND RAN INTO SNOWBANK.
19850308036949A	COLLIDED WITH TREE DURING SINGLE ENGINE TAKEOFF. PILOT LOST CONTROL BEFORE HE COULD RETRACT THE LANDING GEAR.
19850309006319A	BOUNCED AFTER HITTING A RUT IN THE RUNWAY. ON 2ND TOUCHDOWN, RIGHT MAIN GEAR SNAPPED OFF AT THE U BOLT ATTACHMENT.
19850309006789A	LOST CONTROL
19850309008079A	AIRCRAFT WING SEPARATED AFTER STRIKING PICKUP TRUCK PARKED ON TOP OF LEVEE.
19850309008139A	DURING HOVER PRACTICE, SKID TOUCHED SOFT GROUND AND LOSS OF CONTROL RESULTED. PROBABLE DYNAMIC ROLLOVER.
19850309008149A	WATER LANDING DUE TO INFLIGHT FIRE. AIRCRAFT BURNED AND SANK. CONNECTING ROD BOLT BROKE AND WENT THRU ENGINE CASE.
19850309008169A	CRASHED NEAR ISLAND AIRPORT. NIGHT FLYING WITHOUT FLIGHT PLAN. REPORT BY AUTHORITIES DESTROYED DURING INSURRECTION.
19850309008499A	LOST ENGINE POWER WHILE MANEUVERING OVER HOUSES AT LOW ALTITUDE. STRUCK POWER POLE AND A PORCH, THEN FLIPPED OVER.
19850309008539A	LEFT WHEEL ENTERED GRASSY AREA DURING LANDING. AIRCRAFT VEERED IN GUSTY CONDITIONS AND STRUCK A SNOWBANK.
19850309008779A	DEPARTED INTO NEAR ZERO IMC. WRECKAGE FOUND INDICATES HIGH SPEED WATER IMPACT.
19850309008919A	TAIL BOOM STRUCK GROUND DURING ATTEMPTED AERIAL TAXI. PILOT WAS NOT CERTIFIED FOR SOLO FLIGHT.
19850309009149I	SMOKE IN PASSENGER CABIN. OVERHEATED TRANSFORMER AT UPPER STROBE LIGHT. OIL LEAKED OUT OF TRANSFORMER.
19850309011319I	STRUCK RUTS FROM TRACKED VEHICLE AFTER LANDING ON FROZEN RIVER. SKI SEPARATED FROM AXLE.
19850309011739I	NOSE GEAR COLLAPSED ON ROLLOUT. UNABLE TO DETERIMINE CAUSE. ACTUAL COORDINATE MILEAGE 126.
19850309011809I	PILOT WAS LOOKING FOR EXIT TAXIWAY OFF RUNWAY WHEN PROPELLER STRUCK RUNWAY LIGHT..
19850309012629I	LOST CONTROL ON ROLLOUT AND GROUNDLOOPED. DAMAGE TO LEFT GEAR, WINGTIP AND PROPELLER.
19850309013099I	LOST DIRECTIONAL CONTROL ON LANDING. STUDENT WILL RECEIVE ADDITIONAL DUAL INSTRUCTION EMPHASIS CROSSWIND TECHNIQUE.
19850309013339I	LANDING MADE WHILE AIRCRAFT WAS DRIFTING. TIRE ROLLED OFF RIM. GROUND LOOPED, DRAGGED WING TIP.
19850309014579I	LOST POWER DURING FLIGHT. SAFE LANDING. PILOT BRIEFED ON RECOGNITION AND ELIMINATION OF CARBURETOR ICE.
19850309015309A	LOST DIRECTIONAL CONTROL AND ABORTED TAKEOFF. RAN OFF SIDE OF RUNWAY AND FLIPPED OVER. WHEEL PANTS FILLED WITH MUD.
19850309015839A	STRUCK TELEPHONE LINES WHILE SURVEYING AREA AROUND RAILROAD TUNNEL STATION. IMPACTED BOTTOM OF 150 FOOT GORGE.
19850309018699I	ON ROLLOUT AIRCRAFT SWERVED AND WOULD NOT TURN PROPERLY. TAIL GEAR NOT EXTENDED DUE TO BROKEN CHAIN IN ACTIVATOR.
19850309018869I	AUTO PULLED OUT IN FRONT OF TAXIING AIRCRAFT. PILOT UNABLE TO AVOID COLLISION. POLICE CITED DRIVER.
19850309019409I	DURING ATTEMPTED TURN TO TAXIWAY WHEEL WENT OFF RUNWAY INTO SNOW. PROPELLER DAMAGE DUE TO STRIKING SNOW.
19850309024109I	LOUD BANG WITH GEAR RETRACTION. NOSE PARTIALLY EXTENDED FOR LANDING. COMPRESSED NOSE STRUT JAMMED RETRACT SYSTEM.
19850309024739I	GEAR COULD NOT BE EXTENDED FROM LANDING. MAINTENANCE FOUND LANDING GEAR MOTOR FROZEN AND CHARRED.
19850309029429A	STUDENT ON UNAUTHORIZED CROSSCOUNTRY NIGHT FLIGHT WITH A PASSENGER LANDED HARD. NOSE TIRE BLOWN, FIREWALL WRINKLED.
19850309043169I	WINGTIP CONTACTED RUNWAY DURING CROSSWIND LANDING ROLLOUT. AS AIRCRAFT SLOWED IT TIPPED OVER.
19850309045269I	TOTAL ELECTRICAL FAILURE AT NIGHT. LANDED WITHOUT LIGHT SIGNAL. TAXIED INTO MUD, PROP STRUCK GROUND. ALTERNATOR BAD
19850309059639A	REPORTED MISSING ON 850311. WRECKAGE FOUND ON 851118. HIT TREES ON MOUNTAIN SIDE IN LEVEL FLIGHT IN IFR WEATHER.
19850310006299A	GROUND LOOPED LANDING. INDICATES UNSKILLED IN TAIL DRAGGERS.
19850310006309A	ABORTED TAKEOFF, STRUCK TREES AT END OF 1000 FT RUNWAY. NEED 1100 FT FOR 50 FT OBSTACLE CLEARANCE.
19850310006369A	ON TOUCHDOWN AXLE ON LEFT MAIN GEAR BROKE AND AIRCRAFT NOSED OVER. AXLE WAS REPORTED TO BE CRYSTALLIZED AND CRACKED
19850310006489A	BOUNCED LANDING CAME DOWN IN A CRABBED ANGLE LOST CONTROL LEFT THE RUNWAY AND NOSED OVER IN A DITCH.
19850310007969A	LANDED FAST AND LONG AFTER STRAIGHT IN APPROACH AT NIGHT. PILOT APPLIED BRAKES AND AIRCRAFT FLIPPED OVER.
19850310008089A	ENGINE QUIT AFTER LIFTOFF. LANDED WHEELS UP IN FIELD. FOD TO CYLINDERS ON FIRST FLIGHT AFTER MAJOR ENGINE REPAIR.
19850310008419A	SPECIAL VFR CLEARANCE TO TEST ENGINE. AIRCRAFT LANDED IN FIELD AFTER ENGINE SEIZED. PIC AND OPERATOR UNCOOPERATIVE.
19850310008809A	ON GO AROUND, DUCKED UNDER POWERLINES BUT HIT A FENCE. NOSE GEAR COLLAPSED, AIRCRAFT NOSED OVER IN ADJACENT FIELD.
19850310009189A	LANDING GEAR STRUCK WIRES, AIRCRAFT IMPACTED GROUND. PRACTICING FORCED LANDING INTO LATE AFTERNOON SUN.
19850310009729A	STRUCK TREE AFTER TAKEOFF FROM LAKE. UNABLE TO CLIMB MORE THAN 50 FPM DUE TO DOWNDRAFTS ALONG TREE LINE.
19850310010449I	ALL 3 ENGINES FLAMED OUT AFTER TURNING OFF RUNWAY. SECOND OFFICER LEFT FUEL HEAT VALVES ON.
19850310010519I	FORGOT TO EXTEND GEAR FOR LANDING.
19850310010529I	RIGHT WING WAS RAISED BY GUST OF WIND. LEFT WINGTIP CONTACTED GROUND. DAMAGE TO WINGTIP AND PROPELLER.
19850310010539I	DURING LANDING ROLL NOSE GEAR FOLLOWED BY LEFT MAIN GEAR COLLAPSED.
19850310011189A	PILOT MADE HARD LANDING AND RIGHT MAIN GEAR COLLAPSED. AIRCRAFT VEERED TO THE SIDE OF THE RUNWAY AND CAUGHT FIRE.
19850310011389I	PROPELLER BLADE BROKE 8 INCHES FROM TIP DURING GO AROUND. LANDED DOWNWIND SAFELY.
19850310011499I	ENGINE LOST POWER DURING TOUCH AND GOES. PILOT HAD FUEL IN LEFT TANK BUT NONE IN RIGHT, FUEL SELECTOR ON RIGHT TANK
19850310012779I	LANDED GEAR UP. ALL ABOARD WERE RATED PILOTS.
19850310013369I	AIRPLANE VEERED ON LANDING. STRUCK SNOWBERM DAMAGING NOSE WHEEL AND PROP.
19850310013949A	PILOT SMELLED SMOKE AND LANDED. TAXIED TO RAMP AREA AND AIRCRAFT CAUGHT FIRE. ELECTRICAL SHORT IN BAGGAGE AREA.
19850310015449I	DECREASE IN OIL PRESSURE AND QUANTITY DURING CLIMB. SHUTDOWN ENGINE. OIL PRESSURE SENSOR LINES LEAKING.
19850310015459I	PORPOISED ON LANDING DAMAGING PROPELLER AND NOSE WHEEL FAIRING. PILOT DOES NOT HOLD CERTIFICTE, PASSENGER ABOARD.
19850310015509I	BOUNCED AND GEAR CABLE PARTED ON TOUCHDOWN. USED HEAVY BRAKING, TIPPED UP ON NOSE. RUNWAY 1600 FEET LONG.
19850310019299I	AIRCRAFT VEERED OFF RUNWAY DURING INITIAL TAKEOFF ROLL. LEFT PROPELLER IN LOCK POSITION.
19850310021699I	ON APPROACH FLAPS DOWN BUT GEAR WOULD NOT EXTEND. LANDED ON BELLY. FAULTY ELECTRICAL RELAY FOUND TO BE CAUSE.
19850310022269I	BOUNCED SEVERAL TIMES ON TOUCHDOWN. PROPELLER STRUCK RUNWAY AND AIRCRAFT STOPPED OFF SIDE OF RUNWAY.
19850310025099I	PARTIAL POWER LOSS IN FLIGHT, SAFE LANDING. PART OF EXHAUST VALVE HEAD WAS MISSING.
19850310042869I	JUMPER LANDED IN WIRES DISREGARDING INSTRUCTIONS TO DRIFT OR STEER AWAY. JUMPER WAS AVOIDING SLUSHY FIELD.
19850310047749A	ENGINE QUIT IN TRAFFIC PATTERN. LANDED IN FIELD. WINGS HIT TREES AND GROUND. NO CAUSE FOUND FOR ENGINE MALFUNCTION.
19850310048039A	BRAKES FAILED WHILE RUNNING UP ENGINES. TAXIED INTO PARKED PA23.
19850311006279A	MISJUDGED FUEL ENDURANCE. FAILED TO LAND AND REFUEL IN STRONG WINDS. RAN OUT OF FUEL,HIT TREES ONE MILE FROM RUNWAY
19850311006509A	RAN OUT OF FUEL EN ROUTE. FAILED ASCERTAIN SUFFICIENT FUEL FOR THE FLIGHT. PASSED UP FUELING STOPS.
19850311007999A	CRANKSHAFT FAILED, AIRCRAFT STRUCK TREES DURING EMERGENCY LANDING. REASON FOR CRANKSHAFT FAILURE IS UNDETERMINED.
19850311010619I	STRUCK BIRDS ON TAKEOFF. RETURNED FOR LANDING. RADOME REPLACED. FERRIED FOR FURTHER INSPECTION.
19850311015559I	STUDENT ADVISED TO DIVERT DUE TO RUDDER CONTROL PROBLEM. HARD LANDING RESULTED WITH DAMAGE TO NOSE, ENGINE MOUNTS.
19850311017719I	MADE LOW PASS TO VERIFY GEAR POSITION. RIGHT MAIN COLLAPSED ON ROLLOUT. BOLT FAILED IN GEAR.
19850311018789I	RIGHT MAIN SLID OFF TAXIWAY AND SUNK IN THE MUD. PASSENGERS AND BAGGAGE OFF LOADED. NO DAMAGE TO AIRCRAFT.
19850311018949I	AIRCRAFT RAN OUT OF FUEL, LANDED ON HIGHWAY. NO DAMAGE. FUEL LINE TO CARBURETOR LOOSE,CARBURETOR DRAIN PLUG MISSING
19850311019649I	BOUNCED SEVERAL TIMES ON LANDING. NOSE WHEEL CAME OFF. CASTELLATED NUT AND COTTER KEY GONE FROM AXLE.
19850311043059I	MADE CIRCLING APPROACH AND LANDED BESIDE RUNWAY STRIKING A DRAINAGE DITCH. RUNWAY WAS SNOW COVERED.
19850312006549A	TOOK OFF, NOTED NO AIRSPEED INDICTION. LANDED, OVERSHOT RUNWAY, HIT SNOW BANK, FLIPPED OVER. PITOT TUBE ICED UP.
19850312006599A	THE PLANE HIT THE GROUND DURING A GO AROUND.  DEICING EQUIPMENT NOT USED.  PILOT WAS OPERATING IN IFR CONDITIONS.
19850312008799A	ABORTED TAKEOFF AFTER LOOSING VISUAL REFERENCE AT NIGHT. BLACK HOLE PHENOMENA EXISTED ON TAKEOFF RUNWAY.
19850312009769A	STRUCK 10 FOOT HIGH TREES AFTER TAKEOFF FROM GRAVEL TAXIWAY. GEAR COLLPASED DURING PRECAUTIONARY LANDING IN A FIELD
19850312009809A	VEERED OFF SIDE OF RUNWAY UPON TOUCHDOWN. LEFT MAIN TIRE DEFLATED, VALVE STEM HAD BROKEN OFF.
19850312011139A	AIRCRAFT IMPACTED GROUND AT NIGHT NOSE WHEEL FIRST. PILOT HAD ERRATIC BEHAVIOR DUE TO CONSUMPTION OF PAINKILLERS.
19850312011759I	FUMES IN COCKPIT FROM BURNED CURRENT LIMITER AND CIRCUIT PANEL CONNECTION. SHORTED BY MOISTURE FROM LEAKY WINDOW.
19850312012019I	DURING TAXI TO PARKING WING STRUCK VERTICAL STABILIZER OF PARKED 2392R. PILOT DID NOT SEE OTHER AIRCRAFT.
19850312012219I	MAIN SYSTEM HYDRAULIC PROBLEM EN ROUTE. BLEW 4 TIRES ON LANDING. ENGINE DRIVEN HYDRAULIC SYSTEM ANTI SKID FAILURE.
19850312017259I	CAPTAIN INCAPACITATED BY CRICK IN NECK. UNEVENTFUL LANDING BY FIRST OFFICER.
19850312026409I	ON SECOND LANDING ATTEMPT AIRCRAFT BOUNCED AND TAILWHEEL STRUCK SNOWBANK.
19850312038569A	RUDDER AND CABIN DOOR WINDOW FOUND 2 MILES SOUTH OF MAIN WRECKAGE. TURBULENCE AND ICING FORECASTED IN ACCIDENT AREA
19850312042879I	AIRCRAFT VEERED OFF RUNWAY DURING ROLLOUT IN CROSSWIND. STRUCK SNOWBANK. EXCEEDED AIRCRAFTS CROSSWIND COMPONENT.
19850313006779A	STARTED ENGINE AT HIGH RPM, BRAKES WOULD NOT STOP AIRCRAFT. STRUCK TWO PARKED AIRCRAFT. FAILED TO CLOSE THROTTLE.
19850313006799A	DURING SIMULATED ENGINE FAILURE AFTER TAKEOFF A HIGH RATE OF SINK DEVELOPED. AIRCRAFT MADE HARD LANDING ON RUNWAY.
19850313006809A	UNABLE TO EXTEND GEAR BY ANY MEANS. LANDED GEAR UP. GEAR MECHANICAL PROBLEM NOT REPORTED.
19850313008769A	AIRCRAFT STALLED WHEN FLAPS EXTENDED DURING PRECAUTIONARY LANDING DUE TO AIRFRAME ICE. IMPACTED GROUND FLAT.
19850313009549A	AIRCRAFT BLOWN OVER WHILE TAXIING BEHIND LARGE JET RUNNING ENGINES ON UNAUTHORIZED HEADING. NO ATC WARNING.
19850313009569A	ENGINE QUIT, LANDED IN SOFT GROUND, TAILBOOM HIT BY MAIN ROTOR. MAGNETO POINTS CLOSED, ADJUSTED FOUR MONTHS PRIOR.
19850313012559I	RAN OFF END OF WET RUNWAY AFTER PRECAUTIONARY LANDING DUE WEATHER. STRUCK GRASSY MOUND WITH PROP ATTEMPTING TO TAXI
19850313012839I	FUEL FLOW NOT STEADY DURING CLIMB. ENGINE BECAME ROUGH AND FIRE OUT OF NACELLE. SHUTDOWN ENGINE, SAFE LANDING.
19850313017609I	STRUCK DEER DURING ROLLOUT. DAMAGE TO LEFT PROPELLER, FUSELAGE AND FLAP.
19850313024069I	AIRCRAFT TOUCHED DOWN ON PARTIALLY OPEN GEAR DOOR. MAIN GEAR PARTIALLY OUT OF WHEEL WELLS.
19850313026089I	DURING CROSSWIND LANDING LEFT MAIN SANK INTO MUD AND AIRCRAFT VEERED OFF RUNWAY. CROSSWIND COMPONENT EXCEEDED.
19850313032429I	DURING CLIMB, FIRE WARNING LIGHT CAME ON. ENGINE SHUT DOWN AND RETURNED.FOUND A DEFECTIVE FIRE WARNING TEST SWITCH
19850313039019I	LANDING GEAR CONTACTED SNOW DRIFT DURING GROUND RUN. DAMAGE TO NOSE GEAR AND PROPS AS AIRCRAFT RAN OFF RUNWAY SIDE.
