c5	remark
19910511015399A	ENGINE LOST POWER ON FINAL. CRASHED SHORT OF RUNWAY. MODIFIED ENGINE LACKED ALTERNATE AIR.
19910511015409A	FORCED LANDING ON HIGHWAY. MADE HARD LANDING DUE WIRES AND TRAFFIC. CONNECTING RODS FAILED. TWO HRS SINCE OVERHAUL.
19910511015429A	GOT INTO SETTLING WITH POWER. IMPACTED GROUND ROLLED OVER.
19910511015469I	ON A NIGHT DOWNWIND LANDING PILOT LOST CONTROL. LANDED HARD ON NOSE WHEEL DAMAGING NOSE WHEEL AND PROPELLER.
19910511015519A	LANDED HARD IN SOFT DIRT ON PRIVATE STRIP TORE OFF NOSE STRUT AND FLIPPED OVER.
19910511015749A	STUDENT HELICOPTER PILOT SLOWED AT LOW ALTITUDE TO LOOK AT LANDING SITE,GOT INTO SETTLING WITH POWER. HIT GROUND.
19910511020279I	STRUCK A LARGE FLOCK OF SMALL BIRDS ON FINAL APPROACH. LANDED SAFELY.
19910511020709I	STUDENT FLARED TOO HIGH AND MADE A HARD LANDING. VEERED RIGHT AND DEPARTED RUNWAY.
19910511020799I	ENGINE FAILED ON BANNER TOW. JETISONED BANNER AND LANDED ON BEACH. PIECES OF FIBERGLASS COWLING INJESTED IN ENGINE.
19910511021439A	LOST NOSE WHEEL STEERING ON TURNOFF HIGH SPEED TAXIWAY. STRUCK LIGHT POLE. HYDRAULIC LINE WORN FRAYED HAD RUPTURED.
19910511021519I	LEFT GEAR COLLAPSED ON LANDING ROLLOUT. VEERED AND STRUCK A RUNWAY LIGHT. RETRACTION TUBE HAD FAILED.
19910511022789I	TOTAL ELECTRICAL FAILURE. EXTENDED GEAR WITH EMERGENCY PROCEDURES. NOSE GEAR COLLAPSED ON LANDING ROLLOUT.
19910511023039I	ATC REQUESTED STUDENT TO EXPEDITE RUNWAY EXIT. NOSEWHEEL SHIMMY CAUSED PILOT TO LOSE CONTROL. SHIMMY DAMPER WORN.
19910511023069I	ENGINE LOST POWER AFTER TAKEOFF. LANDED STRAIGHT AHEAD. WATER DRAINED FROM FUEL TANKS PRIOR TO FLIGHT.
19910511024599I	PILOT FAILED TO TURN ON ALTERNATOR BEFORE TAKEOFF. DEPLETEED BATTERY EN ROUTE.GEAR DID NOT EXTEND AND LANDED GEARUP
19910511026949I	RIGHT MAIN TIRE BLEW OUT ON LANDING ROLLOUT. PART OF BRAKE ASSEMBLY RUPTURED FUEL CELL. GROUND FIRE.
19910511028089I	STUDENT PILOT MADE A HARD LANDING WHILE PRACTICING SHORT FIELD TAKEOFFS AND LANDINGS.
19910511028299I	TAIL STRIKE ON TOUCHDOWN. PILOTS REMOVED FROM FLYING STATUS PENDING RETRAINING AND EXAMINATION.
19910511029949I	AIRCRAFT WAS LANDED GEAR UP ON RUNWAY. NO MALFUNCTION FOUND.
19910511030459I	NOSE GEAR RETRACTED ON TAKEOFF ROLL. PROPELLER HIT RUNWAY. CONTINUED TAKEOFF. CIRCLED AND LANDED SAFELY.
19910511032009I	AIRCRAFT RECEIVED SEVERAL BIRD STRIKES ON TAKEOFF. RETURNED AND LANDED SAFELY.
19910511041679I	FUEL PROBLEMS AND ENGINE OUT. FORCED LANDING ON CLOSED AIRPORT. FORGOT TO SWITCH FUEL TANKS.
19910511045709I	LEFT GEAR COLLAPSED ON LANDING. AIRCRAFT SKIDDED DOWN RUNWAY. PILOT STATED HE HAD GREEN LIGHTS ON APPOROACH.
19910511058789A	LOST OIL PRESSURE. NOSED OVER ON FORCED LANDING. NO OIL IN ENGINE. ENGINE HAD SEIZED FROM LACK OF LUBRICATION.
19910512015209A	WHILE HOVERING FOR WATER LANDING GOT A DOWNDRAFT. FLOAT HIT A WAVE. HELICOPTER FLIPPED UPSIDE DOWN.
19910512015219A	LOW OVER OCEAN EN ROUTE TO SAN DIEGO ALLOWED CONTACT WITH WATER SEPARATING LEFT MAIN GEAR.DROVE STRUT THROUGH WING.
19910512015269A	LOW AND SLOW FOR LANDING. STALLED TURNING FINAL. IMPACT NEAR VERTICAL.
19910512015339A	LOST CONTROL ON TAKEOFF. ABORTED AND CRASHED INTO ADJACENT DITCH.
19910512015349A	FAILED TO FLARE ON LANDING. IMPACTED RUNWAY,BOUNCED AND PORPOISED. LOCKED BRAKES AND NOSED OVER.
19910512015459A	BOLT ATTACHING TAIL TO WING BROKE,ALLOWED TAIL TO SHIFT INTO PROPELLER. CRASH LANDED IN TREES. NO CURRENT LICENSES.
19910512015489A	STUDENT DEPARTED ON UNAUTHORIZED FLIGHT AND RAN OUT OF FUEL WITHIN 20 MINUTES. STRUCK ROAD SIGN ON FORCED LANDING.
19910512019899I	ROUGH RUNNING ENGINE FORCED LANDING ON OPEN WATER. CYLINDER MALFUNCTIONED. TOWED TO MAINTENANCE BASE.
19910512019919I	LEFT AUTO FEATHER LIGHT ON. CAUSED POWER SURGE ON ENGINE. SHUT ENGINE DOWN. ADJUSTED FEATHER SWITCHES.
19910512020089I	GEAR INDICATOR CIRCUIT BREAKER WAS PULLED AND RESET ON APPROACH. INDICATOR WENT BLANK. LANDED SAFELY. RESET BREAKER
19910512020299A	OVER ROTATED TOO SLOW ON CLIMBOUT. IMPACTED IN ADJACENT FIELD. SHORT UNMOWED STRIP AND HOT DAY FACTORS.
19910512021559I	GLIDER PILOT EXTENDED DOWNWIND LEG TO LOSE ALTITUDE. LANDED SHORT OF RUNWAY. PILOT COMPETENCY TO BE RE-EXAMINED.
19910512021689I	ENGINE RUNNING ROUGH IN FLIGHT. FORCED LANDING AT A CLOSED AIRPORT. FOUND NR1 CYLINDER EXHAUST VALVE HAS FAILED.
19910512026969I	ENGINE FAILED IN FLIGHT. EMERGENCY LANDING IN FIELD. REAR CRANKSHAFT ACCESSORY DRIVE GEAR FAILED.
19910512031699I	PILOT FORGOT TO RETRACT LANDING GEAR BEFORE LANDING ON WATER. AIRCRAFT OVERTURNED.
19910512034779A	LOST TAIL ROTOR AUTHORITY WHILE HOVERING IN STRONG CROSSWIND. UNABLE TO STOP SPIN. HIT SKIDS AND TAIL ON GROUND.
19910512038079I	EXCESS AIRSPEED ON APPROACH. MADE A HARD LANDING. BOUNCED AND DAMAGED NOSE GEAR.
19910513015449A	CRASHED INTO TREES AND BURNED ON SIGHTSEEING FLIGHT. NR1 CYLINDER HAD CATASTROPHIC FAILURE DUE DETONATION.
19910513015759A	ENGINE VIBRATION. NOSED OVER ON FORCED LANDING. PROP BLADE FAILED 9 INCHES FROM TIP DUE FATIGUE. GRAVEL AG STRIP.
19910513019079I	UNABLE TO LOWER THE NOSE GEAR. LANDED WITH NOSE GEAR RETRACTED.
19910513019639I	RIGHT MAIN GEAR COLLAPSED WHILE TAXIING FROM RUNWAY TO RAMP.
19910513019709A	IMPACTED MOWED GROUND ALONG SIDE OF PAVED RUNWAY. COLLAPSED NOSE GEAR AND CARTWHEELED. ONLY THREE RUNWAY LIGHTS LIT
19910513020039I	CAPTAINS NR1 WINDSHIELD OUTER PANE CRACKED ON TAKEOFF. FLIGHT CONTINUED TO DESTINATION. LANDED SAFELY.
19910513020809I	AS HOSE WHEEL TOUCHED DOWN INTRANSIT LIGHT ON. PILOT PULLED BACK PRESSURE AND EXTENDED AND LOCKED.
19910513020889I	UNABLE TO REDUCE POWER ON LEFT ENGINE AFTER TAKEOFF. RETURNED. FOUND FROZEN ROD-END BEARING ON CONTROL TO FCU.
19910513020939I	ELEVATOR CONTROL PROBLEM AFTER TAKEOFF. MARKS INDICATED AN OBJECT HAD BEEN LODGED BETWEEN ELEVATOR AND STABILIZER.
19910513021549I	ENGINE FAILURE. FORCED LANDING IN A FIELD. NR2 CYLINDER VALVE STEM HAD FAILED.
19910513022629I	NOSE LANDING GEAR COLLAPSED ON LANDING ROLLOUT. DAMAGED LANDING GEAR DOOR AND PROPELLER.
19910513026779I	LANDING GEAR COLLAPSED ON LANDING ROLLOUT. PILOT STATED NO HORN SOUNDED AND HANDLE IN DOWN POSITION.
19910514015689A	STALLED IN STEEP LOW LEVEL TURN DURING PIPE LINE PATROL.
19910514015699A	WING DIPPED ON LIFTOFF,HIT RUNWAY CAUSING HOMEBUILT TO CARTWHEEL AND FLIP OVER.
19910514015709A	TOO FAR DOWN RUNWAY FOR LANDING. ADDED POWER AND STALLED INITIATING GO AROUND.
19910514015719A	SIX INCHES OF PROPELLER BLADE SEPARATED DUE TO FATIGUE. NOSED OVER ON FORCED LANDING.
19910514015729A	STUDENT LOST DIRECTIONAL CONTROL ON LANDING. RAN OFF RUNWAY. STRUCK A SIGN. RAN INTO SOFT SAND,COLLAPSED RIGHT GEAR
19910514015739A	RIGHT MAIN LANDING GEAR FAILED DURING LANDING ROLL. TRUNION HAD FAILED FROM FATIGUE. SERVICE BULLETIN DATED 1985.
19910514015769A	ON GROUND WITH ROTORS IDLING WHILE CHEMICAL WAS LOADING. LEANED FORWARD. HIT CYCLIC. MAIN ROTORS HIT CHEMICAL TRUCK
19910514015779I	RIGHT MAIN AND NOSE WHEEL COLLAPSED ON ROLLOUT. CAUSE OF GEAR COLLAPSE WAS UNDETERMINED.
19910514016179A	LIFTED OFF FEW FEET,SETTLED BACK TO RUNWAY AND RAN OFF END INTO MUD AND BUSHES. FLAPS UP AND HOT DAY WERE FACTORS.
19910514016209A	LANDING GEAR STRUCK A LEVEE DURING SPRAY RUN. RETURNED BASE MINUS LEFT MAIN GEAR. BLAMED HERBICIDE ON WINDSHIELD.
19910514016529A	ENCOUNTERED DOWNDRAFT AT END OF FIELD. MAIN GEAR HIT MUDDY GROUND. IMPACT TORE OFF ENGINE. AIRCRAFT TOTALED BY FIRE
19910514019909I	FUEL EXHAUSTION ON A LOCAL FLIGHT. FORCED LANDING IN A FIELD.
19910514022279I	ON CLIMBOUT THE MUFFLER BRACKET BROKE AND FLAME FROM EXHAUST MELTED COWL AND HOSE.
19910514023649I	ENGINE RUNNING ROUGH EN ROUTE. DIVERTED FOR LANDING. SUSPECT INTAKE ICING.
19910514026869I	ABORTED TAKEOFF DUE TO FUEL IMBALANCE. CONTINUED AFTER FUEL BALANCE OBTAINED.
19910514027809I	STUDENT LOST DIRECTIONAL CONTROL OF AIRCRAFT AND VEERED OFF RUNWAY.
19910514037709I	ENGINE LOST POWER ON TAKEOFF. LANDED AND RAN OFF END OF RUNWAY. NOSED OVER. FUEL PUMP FAILED.
19910514039269I	GEAR COLLAPSED ON LANDING. PILOT STATED HE EITHER FAILED TO LOWER GEAR OR MAY HAVE RAISED GEAR INSTEAD OF FLAPS.
19910515016149A	APPEARS WING STRUCK A TREE DURING SPRAY OPERATIONS. LOST CONTROL IMPACTED AND CARTWHEELED DEMOLISHING AIRCRAFT.
19910515016159A	FUEL STARVATION ON FINAL. STALLED,CRASHED AND BURNED. FUEL SELECTOR BETWEEN DETENTS. SAFETY PILOT UNSKILLED IN TYPE
19910515016169A	STRUCK TREES WHILE AT A LOW ALTITUDE RETURNING TO BASE FROM A SPRAYING SITE. WITNESS OBSERVED LOW ROTOR RPM.
19910515016189A	LANDED DOWNWIND ON SHORT RUNWAY. WAS UNABLE TO STOP. RAN OFF END RUNWAY INTO A BAY.
19910515016199A	BECAME LOST ON SOLO CROSSCOUNTRY. CALLED FSS TO REPORT PROP HAD STOPPED. LANDED IN FIELD. FUEL TANKS WERE EMPTY.
19910515016289A	ENGINE MOMENTARILY FAILED TO RESPOND ON GO AROUND AFTER DROPPING BANNER. LANDED AND ROLLED INTO DITCH.
19910515019649I	EXPERIENCED LOSS OF HYDRAULICS AFTER TAKE OFF. RETURNED. ONE OF THE B SYSTEM HYDRAULIC ELECTRIC PUMPS HAD FAILED.
19910515019839I	ON SIMULATED ENGINE FAILURE, PILOT THOUGHT THE GEAR WAS LOCKED. RIGHT GEAR COLLAPSED ON ROLLOUT.
19910515022549I	ENGINE FAILED WHILE PRACTICING STALLS. EMERGENCY LANDING. MIXTURE ADJUSTMENT SCREW MISSING FROM CARBURETOR.
19910515022619I	PILOT FORGOT TO LOWER LANDING GEAR AND LANDED GEAR UP.
19910515022649I	NR2 ENGINE TEMPERATURE HIGH. SHUT DOWN. SMOKE IN ENGINE AREA. FOUND BLEED VALVE WAS NOT SEATING PROPERLY.
19910515023049I	PILOT LOST DIRECTIONAL CONTROL OF AIRCRAFT ON ROLLOUT. DEPARTED SIDE OF RUNWAY. LANDING GEAR COLLAPSED IN PROCESS.
19910515023129I	HIT TWO FENCE POSTS AT DEPARTURE END OF RUNWAY WHILE DEMONSTRATING A SOFT FIELD TAKEOFF FROM GRASS STRIP.
19910515023979I	PILOT STRUCK THE HORIZONTAL STABILIZER OF PARKED AIRCRAFT. UNDER DIRECTION OF GROUND PERSONNEL AT TIME.
19910515025339I	STUDENT ATTEMPTED TO CORRECT DRIFT ON LANDING. MADE A HARD LANDING. NOSE GEAR COLLAPSED.
19910515026879I	ON TAKEOFF ROLL NOSE WHEEL SHIMMED THEN SETTLED. ABORTED. NOSE WHEEL AXLE AND BOLT AHD SEPARATED.
19910515028229I	STUDENT LOST DIRECTIONAL CONTROL OF AIRCRAFT ON A TOUCH AND GO LANDING. VEERED OFF RUNWAY.
19910515030729I	WHILE DOING LOOP MANEUVER ENGINE QUIT. FORCED LANDING ON ROAD. NOSE GEAR AND PROPELLER DAMAGE
19910515036389I	PILOT UNCERTAIN OF FUEL STATUS WAS VECTORED TO PAVED STRIP. LANDED SAFELY. PILOT USING OBSOLETE CHARTS.
19910515040539I	HYDRAULIC QUANITY PRESSURE WENT TO 0. RETURNED TO AIRPORT. USED EMERGENCY PROCEDURES. REPLACED HYDRAULIC FITTING.
19910516016219A	BROKE UP IN FLIGHT IN SEVERE TURBULENCE. ASSYMETRICAL FLAP EXTENSION. FLAP DRIVE SHAFT IMPROPERLY SECURED. AFT CG
19910516016229A	STALLED ON SHORT FINAL. IMPACTED IN BUSHES ADJACENT TO RUNWAY.
19910516016239A	BOUNCED,ADDED POWER AND SETTLED TO RUNWAY. LOST CONTROL,LEFT THE RUNWAY AND STRUCK A FENCE. FIRST SOLO IN TYPE.
19910516016249A	PORPOISED ON TAKEOFF. SHOCK HITTING RUNWAY LED TO GROUND RESONANCE AND SEPARATION OF MAIN ROTORS.
19910516016259A	BELIEVED LOST OIL PRESSURE AND PARTIAL POWER. NOT SO. LANDED.HAD LOST ALTERNATOR. GAUGES WERE ELECTRICALLY OPERATED
19910516016269A	UNABLE TO OBTAIN FUEL. DEPARTED FOR ANOTHER AIRPORT 15 MILES AWAY. RAN OUT OF FUEL ON CLIMBOUT. HIT A POWER LINE.
19910516016279A	ENGINE LOST POWER ON CLIMBOUT WITH FOUR JUMPERS ON BOARD. OVERSHOT OPEN FIELD. SERVERE CARBURETOR ICING CONDITIONS.
19910516016461A	TAXIED INTO TAIL OF OTHER S2B,N602SB,THAT WAS STOPPED WAITING FOR ANOTHER S2B TO CLEAR. FLIGHT OF 4 AIRSHOW TEAM.
19910516016462A	WHILE STOPPED ON TAXIWAY WAS STRUCK IN TAIL BY OTHER S2B,N603SB,THAT WAS TAXIING BEHIND. WAS PART OF 4 AIRSHOW TEAM
19910516020009I	ENGINE QUIT AFTER TAKEOFF. LANDED ON SAME RUNWAY. STOPPED IN THE OVERRUN AREA. STARTED ENGINE AND TAXIED TO HANGAR.
19910516021019I	PILOT FORGOT TO LOWER LANDING GEAR AND LANDED GEAR UP.
19910516021179I	LOST HYDRAULIC PRESSURE AFTER TAKEOFF. FLEW TO TAMPA. GEAR COLLAPSED ON ROLLOUT. RING RETAINER ON DRAG BRACE FAILED
19910516023689I	GEAR COLLAPSED ON LANDING ROLLOUT. ELECTRICAL FIRE ON PASSENGER SIDE OF INSTRUMENT PANEL AFTER LANDING.
19910516024249I	PILOT STATED HE BOUNCED ON LANDING AND NOSE WHEEL BROKE. APPLIED BRAKES AND VEERED INTO DIRT.
19910516027789I	UNCOMMANDED TORQUE INCREASE ON LEFT ENGINE. CONTINUED TO DESTINATION. BEARING IN GAS GENERATOR FAILED.
19910516027819I	ENGINE PROBLEM IN FLIGHT. ELECTED TO LAND ON ROAD. SUSPECT CARBURETOR ICE.
19910516028419I	WHILE ON A TEST FLIGHT ENGINE ONE AND TWO COMPRESSOR STALLED WHEN RECOVERY POWER ADVANCED. PILOT RECOVERED.
19910516028509I	LEFT ENGINE CHIP LIGHT ON CLIMBOUT. SHUT DOWN AND RETURNED. FOUND SMALL METAL SLIVER ACROSS SENSOR.
19910516031669I	LOSS OF ENGINE RPM. FORCED LANDING IN FIELD. CARBURETOR HEAT DOOR HAD DETACHED FROM MOUNT. LODGED IN THE AIR INLET.
19910516052939I	PILOT WAS OBSERVED FLYING BELOW MINIMUM SAFE ALTITUDES FOUR MILES SOUTHWEST OF BUFFALO AIRPORT.
19910517016339A	FLEW INTO SIDE OF CLOUD-OBSCURED MOUNTAIN. WEATHER BRIEFING CALLED FOR VFR EN ROUTE.
19910517016359A	FLYING LOW OVER PARENTS HOME. STALLED DURING STEEP BANK. IMPACTED GROUND.
19910517016379I	EXPERIENCED LOSS OF ENGINE POWER. MADE A FORCED LANDING.ENGINE INCURRED INTERNAL FAILURE.
19910517016419I	BEGAN LEFT TURN OFF RUNWAY. AIRCRAFT SPUN AND RIGHT GEAR COLLAPSED. PILOT SAID HEARD WARNING HORN.
19910517016429A	SHUT OFF FUEL FOR PRACTICE ENGINE OUT BUT STARTED IT IN PATTERN. BEGAN GO AROUND BUT ENGINE FAILED TO RESPOND.
19910517016439I	LANDED WITH THE GEAR RETRACTED. FOUND SYSTEM CIRCUIT BREAKER POPPED. GEAR CONTROL LEVER IN NEUTRAL POSITION.
19910517016519A	FAILED TO CLIMB AFTER TAKEOFF. TURNED TO AVOID TREES AND SETTLED TO GROUND IMPACT. GROUND CREW OVERLOADED HOPPER.
19910517021009I	DECLINING POWER AND ENGINE ROUGH. ELECTED TO LAND ON ROAD. UPPER LEFT CYLINDER HAD BLOWN THE PLUG.
19910517021069A	UNABLE TO STOP ON SHORT PRIVATE STRIP. RAN OFF END INTO A DITCH. BLAMED WORN BRAKES. NOT VERIFIED.
19910517021499I	STUDENT ALMOST LANDED GEAR UP AS PROPELLER STRUCK RUNWAY. INSTRUCTOR TOOK OVER MADE A GO-AROUND AND LANDED SAFELY.
19910517022769I	RIGHT GEAR WARNING LIGHT AFTER DEPARTURE. RETURNED. LANDED SAFELY. REPLACED UPLOCK HOOK AND ADJUSTED SWITCH.
19910517025409I	GUST LIFTED RIGHT WING ON ROLLOUT. SKIDDED OFF RUNWAY INTO MUD. ANOTHER GUST CAUSED PROP AND WING STRIKE.
19910517028529I	NOSE GEAR COLLAPSED ON LANDING ROLLOUT. NOSE GEAR CONTROL ASSEMBLY WAS BENT.
19910517029919I	GEAR NOT FULLY EXTENDED ON LANDING. MADE GO AROUND AND LANDED SAFELY. SUSPECT GEAR SWITCH PROBLEM.
19910517032209I	BIRD STRIKE ON LEFT ENGINE DURING TAKEOFF. RETURNED. LANDED SAFELY. DUCK INGESTED IN ENGINE.
19910518016319A	GROUND LOOPED ON TAKEOFF ROLL IN A STRONG GUST QUARTERING CROSSWIND. HAD NEGLECTED TO INSURE TAILWHEEL WAS LOCKED.
19910518016329A	CUT POWER DROPPING FLOUR BAG IN CONTEST. POPPED. POWER RESTORED. STEEP TURN. STALLED. HAD STUCK VALVE. BLOWN GASKET
19910518016349A	CRASHED WHILE MAKING STEEP LEFT TURN FOR SHORT FINAL APPROACH.
19910518016369A	ENGINE QUIT ON BASE FOR LANDING. STRUCK TREES ON FORCED LANDING. CRACKED ALUMINIUM FUEL LINE IN FUEL TANK.
19910518016399A	LOST POWER ON TAKEOFF,TRIED TO LAND ON TAXIWAY BUT COLLIDED WITH A FENCE. CYLINDER BROKE DUE HOT RUNNING ENGINE.
19910518016459A	CIRCLING ROAD AT LOW ALTITUDE STRUCK A VEHICLE. IMPACT SEVERED GEAR. CRASHED.REPORTED BLACKOUT DUE CRACKED MUFFLER
19910518016489A	ENGINE QUIT ON TRAINING FLIGHT,STRUCK A FREEWAY DIVIDER ON FORCED LANDING. NO DEFECTS. CARB ICE CONDITIONS EXISTED.
19910518016499A	DEMO FLIGHT ALLOWED PASSENGER TO MAKE TAKEOFF. STALL HORN ON STEEP BANK. CFI UNABLE REGAIN CONTROL. STALLED,CRASHED
19910518017059A	LIFTED OFF DOCK TO HOVER. LOW RPM ALLOWED DESCENT DURING TRANSITION TO FORWARD FLIGHT. SKID HIT WATER. ROLLED OVER.
19910518020069I	STRUCK THE FLAGGING TRUCK WITH RIGHT GEAR ON SPRAY RUN. PILOT STATED HE DID NOT PULL UP QUICKLY ENOUGH.
19910518020219I	ROTOR RPM DECREASED DURING HOVERING. AIRCRAFT ROTATED AND STRUCK A RAMP. DOWNGRADED TO INCIDENT BY NTSB.
19910518020929I	WHILE TAXIING LEFT PROPELLER STRUCK A FIRE EXTINGUISHER THAT HAD BEEN LEFT ON THE RAMP.
19910518021099I	LANDED FAST AND BALLOONED. LOST DIRECTIONAL CONTROL AND VEERED OFF RUNWAY INTO A FENCE.
19910518021209I	AIRCRAFT LOST POWER AT LIFTOFF. ABORTED. RAN OFF END OF RUNWAY.
19910518021479I	ROUGH RUNNING ENGINE. FORCED LANDING IN A FIELD.
19910518021819I	LEFT MAIN OUTBOARD TIRE BLEW ON TAKEOFF. CONTINUED TO DESTINATION. LANDED WITHOUT INCIDENT.
19910518022589I	NOSE GEAR COLLAPSED ON ROLLOUT. BUS TIE FUSE BAD. INTERMITTENT OPERATION OF POWER PACK MOTOR WHICH CONTROLS GEAR.
19910518023091I	ON SHORT FINAL PILOT FELT A BUMP AND MAD A GO-AROUND. NOTICED ANOTHER AIRCRAFT BELOW AT THAT TIME. LANDED SAFELY.
19910518023092I	ON SHORT FINAL FELT A BUMP AND EXECUTED A GO-AROUND. NOTICED ANOTHER AIRCRAFT ABOVE AT THAT TIME. LANDED SAFELY.
19910518024939I	MECHANICAL PROBLEM CAUSED PILOT TO LAND OFF AIRPORT. FUEL FILTER CLOGGED.
19910518025379I	UNABLE TO GET GEAR SAFE LIGHT UP OR DOWN. EMERGENCY GEAR UP LANDING ON GRASS. GEAR WORKED AFTER A TUG FORWARD.
19910518025449I	AFTER TAKEOFF WINDSHIELD BECAME COVERED WITH OIL. RETURNED AND LANDED GEAR UP. OIL CAP FAILED.
19910518026819I	ENGINE LOST POWER ON CLIMB THEN REGAINED POWER TWICE. RETURNED. FOUND ACCELERATOR DISCHARGE NOZZLE HAD BROKEN OFF.
19910518028519I	ACCIDENTAL OPENING OF MAIN CONTAINER CAUSED JUMPER TO FALL AS MAIN CHUTE MALFUNCTIONED.
19910518031639I	PILOT RETRACTED GEAR IN PATTERN. THOUGHT HE LOWERED GEAR LATER BUT LANDED GEAR UP.
19910518032319I	WHEEL ASSEMBLY FAILED WHILE TAXIING FOR TAKEOFF. TIRE ON RIGHT MAIN GEAR WENT FLAT.
19910518053049I	ON TAKEOFF ROTATION AIRCRAFT FAILED TO CLIMB. CRASHED ON AIRPORT.
19910519016389A	RETURNING FROM GLIDER TOW. GUST RAISED WING ON FLARE. USED FULL OPPOSITE AILERON BUT DRAGGED WING. WENT UP ON NOSE.
19910519016409A	BOUNCED AND PORPOISED ON LANDING. APPLIED POWER TO RECOVER.WING HIT GROUND CAUSING GROUND LOOP AND COLLAPSING GEAR.
19910519016449I	HIT A POWER LINE WITH PROPELLERS ON CLIMBOUT AT DEPARTURE POINT. CONTINUED TO DESTINATION. LANDED SAFELY.
19910519016509A	LOST POWER ON SPRAY RUN. STRUCK TREES LANDING. HAD INFLIGHT FIRE. AUX FUEL PUMP CASING BROKE AT FUEL LINE FITTING.
19910519016549A	LOST CONTROL AND GROUND LOOPED ON LANDING. BLAMED CROSSWIND AND INEXPERIENCE IN TAIL DRAGGERS.
19910519016559A	LETTING DOWN OVER TREES TO SPRAY A FIELD ENCOUNTERED DOWNDRAFT AND HIT GROUND AFTER CLEARING TREES.
19910519016599A	STRUCK TREES ON MOUNTAIN SCUD RUNNING ALONG HIGHWAY AT DUSK. LOW CEILING. NO RECENT FLIGHTS,NO PREFLIGHT OR WEATHER
19910519020719I	AIRCRAFT STRUCK A POWERLINE DURING APPROACH TO LANDING IN A PASTURE. LANDED SAFELY.
19910519020729I	ON A NIGHT LANDING ROLLOUT, STRUCK A DEER.
19910519021109I	LANDING GEAR WOULD NOT RETRACT ON TAKEOFF. RETURNED. FOUND RIGHT HAND MAIN UPLOCK ROLLER AND PIN MISSING.
19910519021139I	NAVIGATION PROBLEMS ON APPROACH. LANDED SAFELY. LOGBOOK ENTRY STATED BOTH FMC FAILED IN FLIGHT.
19910519021569I	LOST DIRECTIONAL CONTROL ON A TOUCH AND GO LANDING. MADE A GO-AROUND HITTING A TAXIWAY SIGN. LANDED SAFELY.
19910519022979I	FUEL EXHAUSTION ON APPROACH TO AIRPORT. FORCED LANDING ON A GOLF COURSE LOCATED AT AIRPORT.
19910519028139I	UNABLE TO EXTEND LANDING GEAR. LANDED GEAR UP. WEAR CAUSED NOSE GEAR DOORS TO KNIFE AND WEDGE IN CLOSED POSITION.
19910519030679I	PILOT STATED HE DID NOT PUT GEAR DOWN AND LANDED GEAR UP.
19910519032829I	ENGINE QUIT IN FLIGHT. FORCED LANDING IN FIELD. SUSPECT FUEL EXHAUSTION.
19910519033479I	UNABLE TO GET GEAR LOCKED. ELECTED TO LAND GEAR UP ON GRASS AT AIRPORT. LANDING GEAR RETRACT CYLINDER HAD FAILED.
19910519035729I	STUDENT TAXIING TO RAMP. UNABLE TO CONTACT ATC. CROSSED RUNWAY WITH NO CONFLICT TO OTHER AIRCRAFT.
19910519041689I	FUEL EXHAUSTION. PILOT LANDED SHORT OF RUNWAY ON FINAL APPROACH. FIRST SOLO CROSSCOUNTRY FLIGHT.
19910519052519I	PILOT BECAME DISORIENTED ON A CROSSCOUNTRY FLIGHT. REQUIRED EXTENSIVE ATC ASSISTANCE. LANDED AT SPARTANBURG.
19910520016539A	STRUCK A POWERLINE ON APPROACH TO RUNWAY. CRASHED INVERTED ATTEMPTING TO LAND ON UNFAMILIAR PRIVATE STRIP.
19910520016569A	ENGINE QUIT ON CLIMBOUT. STALLED AND IMPACTED IN OPEN FIELD. FUEL PUMP HAD FAILED. AUXILIARY FUEL PUMP WAS OFF.
19910520016589A	CRASHED INTO TREES ON BURIED CABLE PATROL. REPORT SNAKE IN COCKPIT CAUSED LOSS OF CONTROL DURING FORCED LANDING.
19910520016609A	ENGINE QUIT ON CLIMBOUT,TURNED BACK BUT STRUCK A HANGAR ON FORCED LANDING. INDICATES RAN A TANK DRY. DID NOT SWITCH
19910520016709A	STRUCK TREES ON RISING TERRAIN ON CLIMBOUT. RUNWAY NOT RECOMMENDED FOR TAKEOFF DUE RISING TERRAIN. VALVES LEAKING.
19910520021489I	UNABLE TO LOCK NOSE GEAR DOWN. RETURNED TO DEPARTURE POINT. GEAR COLLAPSED. TUBE ASSEMBLY MAIN DRIVE BROKE.
19910520022339A	HIGH SINK RATE ON FINAL. IMPACTED 20 FEET SHORT OF RUNWAY.
19910520022959I	STRUCK A DEER WITH RIGHT WING ON TAKEOFF ROLL. STOPPED AIRCRAFT ON RUNWAY.
19910520023059I	STUDENT PILOT MADE A HARD LANDING. WILL RECEIVE ADDITIONAL FLIGHT INSTRUCTION.
19910520023089I	STRUCK A GOOSE DURING LANDING AT AIRPORT. MINOR DAMAGE TO THE LEFT WING ROOT LEADING EDGE.
19910520023739I	PILOT SELECTED GEAR SWITCH INSTEAD OF FLAPS ON ROLLOUT. LEFT GEAR COLLAPSED. AIRCRAFT VEERED OFF RUNWAY.
19910520024549I	DURING TAXI IN DARK CONGESTED RAMP AREA WITH 1 DIGNALMAN THE WING TIP HIT A BRANCH. TAXI PROCEDURES MODIFIED.
